user_id,recommended_action,priority_score,estimated_revenue,segment,reason
U009716,Retention Campaign (Discount + EDM),141.42563453691236,18.61785428407884,General Potential Customer,High churn risk and high LTV customer
U007072,Retention Campaign (Discount + EDM),141.42498351503414,18.617810303977688,General Potential Customer,High churn risk and high LTV customer
U004706,Retention Campaign (Discount + EDM),141.4143075828339,18.61708908651521,Dormant High-Value Customer,High churn risk and high LTV customer
U008335,Retention Campaign (Discount + EDM),141.36441114889683,18.613718318960196,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U004474,Retention Campaign (Discount + EDM),141.35626807688715,18.613168212805203,Dormant High-Value Customer,High churn risk and high LTV customer
U000870,Retention Campaign (Discount + EDM),141.33697380305813,18.61186478743694,General Potential Customer,High churn risk and high LTV customer
U004375,Retention Campaign (Discount + EDM),141.33001731723834,18.61139484229659,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U000553,Retention Campaign (Discount + EDM),141.29033005306786,18.608713775762066,At-Risk Repeat Customer,High churn risk and high LTV customer
U001751,Retention Campaign (Discount + EDM),141.23777322922152,18.605163321399967,General Potential Customer,High churn risk and high LTV customer
U001797,Retention Campaign (Discount + EDM),141.21867500096155,18.603873152162183,General Potential Customer,High churn risk and high LTV customer
U008398,Retention Campaign (Discount + EDM),141.10695451912218,18.596325979929606,General Potential Customer,High churn risk and high LTV customer
U009844,Retention Campaign (Discount + EDM),141.10695451912218,18.596325979929606,General Potential Customer,High churn risk and high LTV customer
U000077,Retention Campaign (Discount + EDM),141.04881180726463,18.592398227753023,General Potential Customer,High churn risk and high LTV customer
U007787,Retention Campaign (Discount + EDM),140.98859481292754,18.588330366730073,General Potential Customer,High churn risk and high LTV customer
U003413,Retention Campaign (Discount + EDM),140.97581930153652,18.58746733994654,General Potential Customer,High churn risk and high LTV customer
U000025,Retention Campaign (Discount + EDM),140.96168900128345,18.58651279366269,General Potential Customer,High churn risk and high LTV customer
U009771,Retention Campaign (Discount + EDM),140.91470526278408,18.58333890033838,General Potential Customer,High churn risk and high LTV customer
U005758,Retention Campaign (Discount + EDM),140.8435957344783,18.578535254566084,General Potential Customer,High churn risk and high LTV customer
U000432,Retention Campaign (Discount + EDM),140.82310168203017,18.577150828266948,General Potential Customer,High churn risk and high LTV customer
U001763,Retention Campaign (Discount + EDM),140.82310168203017,18.577150828266948,Dormant High-Value Customer,High churn risk and high LTV customer
U003331,Retention Campaign (Discount + EDM),140.70801407539886,18.56937639194224,Dormant High-Value Customer,High churn risk and high LTV customer
U005523,Retention Campaign (Discount + EDM),140.61172586050316,18.562871934172502,General Potential Customer,High churn risk and high LTV customer
U006993,Retention Campaign (Discount + EDM),140.61172586050316,18.562871934172502,General Potential Customer,High churn risk and high LTV customer
U007568,Retention Campaign (Discount + EDM),140.61172586050316,18.562871934172502,General Potential Customer,High churn risk and high LTV customer
U007680,Retention Campaign (Discount + EDM),140.61172586050316,18.562871934172502,General Potential Customer,High churn risk and high LTV customer
U008614,Retention Campaign (Discount + EDM),140.61172586050316,18.562871934172502,General Potential Customer,High churn risk and high LTV customer
U009679,Retention Campaign (Discount + EDM),140.546704852666,18.558479654390077,Dormant High-Value Customer,High churn risk and high LTV customer
U002793,Retention Campaign (Discount + EDM),140.50628295547153,18.555749092770707,Recent New Customer,High churn risk and high LTV customer
U002811,Retention Campaign (Discount + EDM),140.50628295547153,18.555749092770707,Recent New Customer,High churn risk and high LTV customer
U004774,Retention Campaign (Discount + EDM),140.50628295547153,18.555749092770707,Recent New Customer,High churn risk and high LTV customer
U008392,Retention Campaign (Discount + EDM),140.50628295547153,18.555749092770707,Recent New Customer,High churn risk and high LTV customer
U001168,Retention Campaign (Discount + EDM),140.46622342994462,18.553043014464333,Dormant High-Value Customer,High churn risk and high LTV customer
U005409,Retention Campaign (Discount + EDM),140.44153879678268,18.551375534310903,General Potential Customer,High churn risk and high LTV customer
U009225,Retention Campaign (Discount + EDM),140.44153879678268,18.551375534310903,General Potential Customer,High churn risk and high LTV customer
U009303,Retention Campaign (Discount + EDM),140.44153879678268,18.551375534310903,General Potential Customer,High churn risk and high LTV customer
U000461,Retention Campaign (Discount + EDM),140.41109775041744,18.54931920288595,General Potential Customer,High churn risk and high LTV customer
U001349,Retention Campaign (Discount + EDM),140.41109775041744,18.54931920288595,General Potential Customer,High churn risk and high LTV customer
U005454,Retention Campaign (Discount + EDM),140.41109775041744,18.54931920288595,General Potential Customer,High churn risk and high LTV customer
U009274,Retention Campaign (Discount + EDM),140.41109775041744,18.54931920288595,General Potential Customer,High churn risk and high LTV customer
U007619,Retention Campaign (Discount + EDM),140.31499075448372,18.54282706775422,Dormant High-Value Customer,High churn risk and high LTV customer
U001272,Retention Campaign (Discount + EDM),140.2622535960685,18.53926462242239,General Potential Customer,High churn risk and high LTV customer
U009505,Retention Campaign (Discount + EDM),140.2396939310189,18.537740697267335,Dormant High-Value Customer,High churn risk and high LTV customer
U008476,Retention Campaign (Discount + EDM),140.20890909688694,18.53566115630154,General Potential Customer,High churn risk and high LTV customer
U002116,Retention Campaign (Discount + EDM),140.1152930013079,18.529337321936502,Dormant High-Value Customer,High churn risk and high LTV customer
U004572,Retention Campaign (Discount + EDM),140.03987269990319,18.524242636239787,General Potential Customer,High churn risk and high LTV customer
U003179,Retention Campaign (Discount + EDM),140.02227386666777,18.52305382578647,General Potential Customer,High churn risk and high LTV customer
U003721,Retention Campaign (Discount + EDM),140.02227386666777,18.52305382578647,General Potential Customer,High churn risk and high LTV customer
U001837,Retention Campaign (Discount + EDM),139.9882473539209,18.52075531796127,General Potential Customer,High churn risk and high LTV customer
U001626,Retention Campaign (Discount + EDM),139.9477785827724,18.518021633995893,At-Risk Repeat Customer,High churn risk and high LTV customer
U003003,Retention Campaign (Discount + EDM),139.88229394594913,18.51359812004834,General Potential Customer,High churn risk and high LTV customer
U006306,Retention Campaign (Discount + EDM),139.8812660785997,18.513528687216375,General Potential Customer,High churn risk and high LTV customer
U005562,Retention Campaign (Discount + EDM),139.84329265943643,18.51096356874996,General Potential Customer,High churn risk and high LTV customer
U001863,Retention Campaign (Discount + EDM),139.78610156926717,18.50710029105892,Recent New Customer,High churn risk and high LTV customer
U008300,Retention Campaign (Discount + EDM),139.66760978327113,18.499096133781403,General Potential Customer,High churn risk and high LTV customer
U009370,Retention Campaign (Discount + EDM),139.66760978327113,18.499096133781403,General Potential Customer,High churn risk and high LTV customer
U000080,Retention Campaign (Discount + EDM),139.66516759322406,18.49893116309649,General Potential Customer,High churn risk and high LTV customer
U001755,Retention Campaign (Discount + EDM),139.60580441949307,18.49492116239862,General Potential Customer,High churn risk and high LTV customer
U005547,Retention Campaign (Discount + EDM),139.60580441949307,18.49492116239862,General Potential Customer,High churn risk and high LTV customer
U009604,Retention Campaign (Discount + EDM),139.60580441949307,18.49492116239862,General Potential Customer,High churn risk and high LTV customer
U003259,Retention Campaign (Discount + EDM),139.5095565794933,18.48841958916759,General Potential Customer,High churn risk and high LTV customer
U000741,Retention Campaign (Discount + EDM),139.39695288292924,18.48081316581543,General Potential Customer,High churn risk and high LTV customer
U008959,Retention Campaign (Discount + EDM),139.39695288292924,18.48081316581543,General Potential Customer,High churn risk and high LTV customer
U001377,Retention Campaign (Discount + EDM),139.19477355908617,18.46715584131832,General Potential Customer,High churn risk and high LTV customer
U000922,Retention Campaign (Discount + EDM),139.1605313383418,18.4648427546998,Dormant High-Value Customer,High churn risk and high LTV customer
U008884,Retention Campaign (Discount + EDM),139.1605313383418,18.4648427546998,General Potential Customer,High churn risk and high LTV customer
U005127,Retention Campaign (Discount + EDM),139.12221295436655,18.462254317906265,Dormant High-Value Customer,High churn risk and high LTV customer
U001585,Retention Campaign (Discount + EDM),138.94131552667332,18.450034515005495,Recent New Customer,High churn risk and high LTV customer
U009740,Retention Campaign (Discount + EDM),138.85538616922238,18.444229873356626,General Potential Customer,High churn risk and high LTV customer
U008920,Retention Campaign (Discount + EDM),138.84237080115994,18.443350666307392,General Potential Customer,High churn risk and high LTV customer
U006421,Retention Campaign (Discount + EDM),138.67056279411148,18.43174473770237,General Potential Customer,High churn risk and high LTV customer
U006297,Retention Campaign (Discount + EDM),138.64149596101825,18.42978121325911,General Potential Customer,High churn risk and high LTV customer
U005441,Retention Campaign (Discount + EDM),138.63311917604616,18.429215343633057,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U000155,Retention Campaign (Discount + EDM),138.6198417279195,18.42831842328614,Dormant High-Value Customer,High churn risk and high LTV customer
U003092,Retention Campaign (Discount + EDM),138.6198417279195,18.42831842328614,General Potential Customer,High churn risk and high LTV customer
U000475,Retention Campaign (Discount + EDM),138.57027664329402,18.424970188926267,General Potential Customer,High churn risk and high LTV customer
U001613,Retention Campaign (Discount + EDM),138.53933045103503,18.422879698493052,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U006102,Retention Campaign (Discount + EDM),138.51924477162322,18.42152286009843,General Potential Customer,High churn risk and high LTV customer
U005085,Retention Campaign (Discount + EDM),138.48648138799578,18.419309607328852,General Potential Customer,High churn risk and high LTV customer
U000744,Retention Campaign (Discount + EDM),138.48408096242497,18.41914745209613,General Potential Customer,High churn risk and high LTV customer
U000403,Retention Campaign (Discount + EDM),138.4251744901768,18.415168153295,General Potential Customer,High churn risk and high LTV customer
U002632,Retention Campaign (Discount + EDM),138.4251744901768,18.415168153295,General Potential Customer,High churn risk and high LTV customer
U006004,Retention Campaign (Discount + EDM),138.4251744901768,18.415168153295,General Potential Customer,High churn risk and high LTV customer
U009880,Retention Campaign (Discount + EDM),138.4251744901768,18.415168153295,Dormant High-Value Customer,High churn risk and high LTV customer
U001300,Retention Campaign (Discount + EDM),138.42426829134104,18.41510693688698,Dormant High-Value Customer,High churn risk and high LTV customer
U008828,Retention Campaign (Discount + EDM),138.39769193213516,18.4133116237542,General Potential Customer,High churn risk and high LTV customer
U000364,Retention Campaign (Discount + EDM),138.36688692402328,18.41123064879145,General Potential Customer,High churn risk and high LTV customer
U006527,Retention Campaign (Discount + EDM),138.3650487411794,18.411106473639247,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U005515,Retention Campaign (Discount + EDM),138.35652032325356,18.41053035143167,General Potential Customer,High churn risk and high LTV customer
U007288,Retention Campaign (Discount + EDM),138.35652032325356,18.41053035143167,General Potential Customer,High churn risk and high LTV customer
U006152,Retention Campaign (Discount + EDM),138.3313943778815,18.408833010665845,General Potential Customer,High churn risk and high LTV customer
U008995,Retention Campaign (Discount + EDM),138.3313943778815,18.408833010665845,Dormant High-Value Customer,High churn risk and high LTV customer
U000175,Retention Campaign (Discount + EDM),138.20987267691967,18.400623775710866,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U009644,Retention Campaign (Discount + EDM),138.14780507430203,18.396430854205217,Dormant High-Value Customer,High churn risk and high LTV customer
U000964,Retention Campaign (Discount + EDM),137.99499682389916,18.38610794172488,General Potential Customer,High churn risk and high LTV customer
U001394,Retention Campaign (Discount + EDM),137.99499682389916,18.38610794172488,Recent New Customer,High churn risk and high LTV customer
U008212,Retention Campaign (Discount + EDM),137.99499682389916,18.38610794172488,Recent New Customer,High churn risk and high LTV customer
U007357,Retention Campaign (Discount + EDM),137.95734032854,18.3835640490657,At-Risk Repeat Customer,High churn risk and high LTV customer
U001610,Retention Campaign (Discount + EDM),137.95478421917213,18.383391370246084,General Potential Customer,High churn risk and high LTV customer
U003487,Retention Campaign (Discount + EDM),137.93433460401423,18.38200988829216,General Potential Customer,High churn risk and high LTV customer
U004165,Retention Campaign (Discount + EDM),137.93433460401423,18.38200988829216,Dormant High-Value Customer,High churn risk and high LTV customer
U007506,Retention Campaign (Discount + EDM),137.93433460401423,18.38200988829216,General Potential Customer,High churn risk and high LTV customer
U003027,Retention Campaign (Discount + EDM),137.8194415412949,18.37424819412024,General Potential Customer,High churn risk and high LTV customer
U004074,Retention Campaign (Discount + EDM),137.8194415412949,18.37424819412024,General Potential Customer,High churn risk and high LTV customer
U000084,Retention Campaign (Discount + EDM),137.67269384345713,18.36433441126745,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U000056,Retention Campaign (Discount + EDM),137.66748787005648,18.363982710489232,At-Risk Repeat Customer,High churn risk and high LTV customer
U008233,Retention Campaign (Discount + EDM),137.66434049603944,18.363770082748406,General Potential Customer,High churn risk and high LTV customer
U008226,Retention Campaign (Discount + EDM),137.66378081146556,18.36373227202479,General Potential Customer,High churn risk and high LTV customer
U003869,Retention Campaign (Discount + EDM),137.6555185686041,18.363174097765647,Dormant High-Value Customer,High churn risk and high LTV customer
U007426,Retention Campaign (Discount + EDM),137.64957207203383,18.362772368623297,General Potential Customer,High churn risk and high LTV customer
U008096,Retention Campaign (Discount + EDM),137.64957207203383,18.362772368623297,General Potential Customer,High churn risk and high LTV customer
U007535,Retention Campaign (Discount + EDM),137.63055304524653,18.361487493222118,General Potential Customer,High churn risk and high LTV customer
U007386,Retention Campaign (Discount + EDM),137.60098225970123,18.359489763709714,General Potential Customer,High churn risk and high LTV customer
U005151,Retention Campaign (Discount + EDM),137.47066855627878,18.3506860150474,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U001953,Retention Campaign (Discount + EDM),137.3357981465339,18.341574288125344,General Potential Customer,High churn risk and high LTV customer
U007378,Retention Campaign (Discount + EDM),137.17016481909045,18.3303840439255,General Potential Customer,High churn risk and high LTV customer
U000386,Retention Campaign (Discount + EDM),137.05346076141558,18.32249933648457,General Potential Customer,High churn risk and high LTV customer
U001679,Retention Campaign (Discount + EDM),136.967531576713,18.3166937487708,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U005086,Retention Campaign (Discount + EDM),136.90595834117315,18.312533666713257,General Potential Customer,High churn risk and high LTV customer
U000424,Retention Campaign (Discount + EDM),136.87494320812974,18.310438172777022,General Potential Customer,High churn risk and high LTV customer
U005177,Retention Campaign (Discount + EDM),136.8346730418046,18.307717361591237,Dormant High-Value Customer,High churn risk and high LTV customer
U006282,Retention Campaign (Discount + EDM),136.83109773511538,18.307475799010337,Recent New Customer,High churn risk and high LTV customer
U008403,Retention Campaign (Discount + EDM),136.83109773511538,18.307475799010337,General Potential Customer,High churn risk and high LTV customer
U007756,Retention Campaign (Discount + EDM),136.70819156344143,18.299171669617945,Dormant High-Value Customer,High churn risk and high LTV customer
U000076,Retention Campaign (Discount + EDM),136.70379717036582,18.298874760548326,General Potential Customer,High churn risk and high LTV customer
U005588,Retention Campaign (Discount + EDM),136.70379717036582,18.298874760548326,General Potential Customer,High churn risk and high LTV customer
U005690,Retention Campaign (Discount + EDM),136.70379717036582,18.298874760548326,Dormant High-Value Customer,High churn risk and high LTV customer
U008969,Retention Campaign (Discount + EDM),136.39639557964995,18.27810452876169,General Potential Customer,High churn risk and high LTV customer
U009422,Retention Campaign (Discount + EDM),136.39639557964995,18.27810452876169,General Potential Customer,High churn risk and high LTV customer
U001203,Retention Campaign (Discount + EDM),136.3659099621675,18.27604464728749,Dormant High-Value Customer,High churn risk and high LTV customer
U008975,Retention Campaign (Discount + EDM),136.1451711410994,18.261129229788345,General Potential Customer,High churn risk and high LTV customer
U009110,Retention Campaign (Discount + EDM),136.09975528218817,18.25806038763245,General Potential Customer,High churn risk and high LTV customer
U009319,Retention Campaign (Discount + EDM),136.09975528218817,18.25806038763245,General Potential Customer,High churn risk and high LTV customer
U007541,Retention Campaign (Discount + EDM),136.07408205507673,18.256325584016047,General Potential Customer,High churn risk and high LTV customer
U009603,Retention Campaign (Discount + EDM),136.06916420928678,18.255993272040605,General Potential Customer,High churn risk and high LTV customer
U005049,Retention Campaign (Discount + EDM),136.05418719271452,18.25498123315602,At-Risk Repeat Customer,High churn risk and high LTV customer
U000178,Retention Campaign (Discount + EDM),136.05359412296747,18.25494115771691,Dormant High-Value Customer,High churn risk and high LTV customer
U005922,Retention Campaign (Discount + EDM),136.05359412296747,18.25494115771691,Dormant High-Value Customer,High churn risk and high LTV customer
U003560,Retention Campaign (Discount + EDM),135.97930369610762,18.249921103271785,General Potential Customer,High churn risk and high LTV customer
U006214,Retention Campaign (Discount + EDM),135.97930369610762,18.249921103271785,General Potential Customer,High churn risk and high LTV customer
U009588,Retention Campaign (Discount + EDM),135.97930369610762,18.249921103271785,General Potential Customer,High churn risk and high LTV customer
U000040,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U001748,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U003306,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U006772,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U007580,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U007852,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U008897,Retention Campaign (Discount + EDM),135.84228740821607,18.240662263622465,General Potential Customer,High churn risk and high LTV customer
U003256,Retention Campaign (Discount + EDM),135.82790305941427,18.239690230639265,General Potential Customer,High churn risk and high LTV customer
U003694,Retention Campaign (Discount + EDM),135.82790305941427,18.239690230639265,General Potential Customer,High churn risk and high LTV customer
U008938,Retention Campaign (Discount + EDM),135.82790305941427,18.239690230639265,General Potential Customer,High churn risk and high LTV customer
U000567,Retention Campaign (Discount + EDM),135.78013232251487,18.236462067870473,General Potential Customer,High churn risk and high LTV customer
U009730,Retention Campaign (Discount + EDM),135.73920637025185,18.233696424688805,Recent New Customer,High churn risk and high LTV customer
U006935,Retention Campaign (Discount + EDM),135.6936416669677,18.230617282675297,General Potential Customer,High churn risk and high LTV customer
U000941,Retention Campaign (Discount + EDM),135.5548930504941,18.22124083936249,Dormant High-Value Customer,High churn risk and high LTV customer
U004543,Retention Campaign (Discount + EDM),135.5548930504941,18.22124083936249,General Potential Customer,High churn risk and high LTV customer
U007323,Retention Campaign (Discount + EDM),135.5548930504941,18.22124083936249,General Potential Customer,High churn risk and high LTV customer
U004350,Retention Campaign (Discount + EDM),135.4554710350834,18.21452186448566,General Potential Customer,High churn risk and high LTV customer
U005631,Retention Campaign (Discount + EDM),135.4129120112476,18.211645666258065,Dormant High-Value Customer,High churn risk and high LTV customer
U000198,Retention Campaign (Discount + EDM),135.39435491470243,18.21039154333483,Recent New Customer,High churn risk and high LTV customer
U001808,Retention Campaign (Discount + EDM),135.34507089842361,18.20706081321437,General Potential Customer,High churn risk and high LTV customer
U005617,Retention Campaign (Discount + EDM),135.32936989856046,18.205999694880212,General Potential Customer,High churn risk and high LTV customer
U000441,Retention Campaign (Discount + EDM),135.29228713821942,18.203493521298352,Dormant High-Value Customer,High churn risk and high LTV customer
U004086,Retention Campaign (Discount + EDM),135.29228713821942,18.203493521298352,Dormant High-Value Customer,High churn risk and high LTV customer
U005534,Retention Campaign (Discount + EDM),135.28814231592207,18.20321339941551,General Potential Customer,High churn risk and high LTV customer
U001914,Retention Campaign (Discount + EDM),135.27468708805938,18.202304045277213,General Potential Customer,High churn risk and high LTV customer
U008361,Retention Campaign (Discount + EDM),135.18240128369038,18.19606695311769,General Potential Customer,High churn risk and high LTV customer
U006948,Retention Campaign (Discount + EDM),135.16443138145382,18.19485245031803,Dormant High-Value Customer,High churn risk and high LTV customer
U004468,Retention Campaign (Discount + EDM),135.1641451110083,18.194833102577878,General Potential Customer,High churn risk and high LTV customer
U005019,Retention Campaign (Discount + EDM),135.1590735328424,18.194490337058134,General Potential Customer,High churn risk and high LTV customer
U005359,Retention Campaign (Discount + EDM),135.12662333031935,18.192297161846437,Recent New Customer,High churn risk and high LTV customer
U006126,Retention Campaign (Discount + EDM),135.0246381359652,18.185404293709425,General Potential Customer,High churn risk and high LTV customer
U000722,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U002121,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U003385,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U003584,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,Dormant High-Value Customer,High churn risk and high LTV customer
U003840,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U004483,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U006797,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U007054,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U008510,Retention Campaign (Discount + EDM),134.95346719392748,18.180593966540673,General Potential Customer,High churn risk and high LTV customer
U009369,Retention Campaign (Discount + EDM),134.9341997470776,18.17929169703913,Dormant High-Value Customer,High churn risk and high LTV customer
U003587,Retention Campaign (Discount + EDM),134.8910582677283,18.176375780578834,At-Risk Repeat Customer,High churn risk and high LTV customer
U003018,Retention Campaign (Discount + EDM),134.88524423425787,18.175982809844808,At-Risk Repeat Customer,High churn risk and high LTV customer
U004992,Retention Campaign (Discount + EDM),134.8728090974607,18.175142316585458,At-Risk Repeat Customer,High churn risk and high LTV customer
U006233,Retention Campaign (Discount + EDM),134.84220940623686,18.17307406651593,Dormant High-Value Customer,High churn risk and high LTV customer
U009557,Retention Campaign (Discount + EDM),134.83637936536238,18.17268000902527,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U002142,Retention Campaign (Discount + EDM),134.7564021954985,18.167274224477065,Dormant High-Value Customer,High churn risk and high LTV customer
U008684,Retention Campaign (Discount + EDM),134.64329520210532,18.159628952953977,Dormant High-Value Customer,High churn risk and high LTV customer
U004538,Retention Campaign (Discount + EDM),134.53122095050745,18.15205326434563,Dormant High-Value Customer,High churn risk and high LTV customer
U006326,Retention Campaign (Discount + EDM),134.53064106687285,18.152014066370864,Recent New Customer,High churn risk and high LTV customer
U005557,Retention Campaign (Discount + EDM),134.52286549158956,18.151488465841492,General Potential Customer,High churn risk and high LTV customer
U009570,Retention Campaign (Discount + EDM),134.51368407445878,18.150867834117516,General Potential Customer,High churn risk and high LTV customer
U006676,Retention Campaign (Discount + EDM),134.41190220741223,18.14398763212807,General Potential Customer,High churn risk and high LTV customer
U000004,Retention Campaign (Discount + EDM),134.3918968220492,18.142635295164542,General Potential Customer,High churn risk and high LTV customer
U009120,Retention Campaign (Discount + EDM),134.31274477222254,18.137284650360566,Recent New Customer,High churn risk and high LTV customer
U004123,Retention Campaign (Discount + EDM),134.24432779503528,18.132659596421945,General Potential Customer,High churn risk and high LTV customer
U009040,Retention Campaign (Discount + EDM),134.24432779503528,18.132659596421945,General Potential Customer,High churn risk and high LTV customer
U009115,Retention Campaign (Discount + EDM),134.22462798998765,18.131327853924187,Dormant High-Value Customer,High churn risk and high LTV customer
U000215,Retention Campaign (Discount + EDM),134.1753114570262,18.12799393416364,General Potential Customer,High churn risk and high LTV customer
U003041,Retention Campaign (Discount + EDM),134.1753114570262,18.12799393416364,General Potential Customer,High churn risk and high LTV customer
U003766,Retention Campaign (Discount + EDM),134.1753114570262,18.12799393416364,General Potential Customer,High churn risk and high LTV customer
U003857,Retention Campaign (Discount + EDM),134.1753114570262,18.12799393416364,General Potential Customer,High churn risk and high LTV customer
U004432,Retention Campaign (Discount + EDM),134.1753114570262,18.12799393416364,General Potential Customer,High churn risk and high LTV customer
U006461,Retention Campaign (Discount + EDM),134.1753114570262,18.12799393416364,General Potential Customer,High churn risk and high LTV customer
U002295,Retention Campaign (Discount + EDM),134.021900940321,18.117622699177648,General Potential Customer,High churn risk and high LTV customer
U008686,Retention Campaign (Discount + EDM),133.88313179416127,18.10824088110761,Dormant High-Value Customer,High churn risk and high LTV customer
U004927,Retention Campaign (Discount + EDM),133.8280534466426,18.10451706952923,General Potential Customer,High churn risk and high LTV customer
U004143,Retention Campaign (Discount + EDM),133.75108518472825,18.099313189548393,General Potential Customer,High churn risk and high LTV customer
U009516,Retention Campaign (Discount + EDM),133.7414387659535,18.09866097944473,General Potential Customer,High churn risk and high LTV customer
U006789,Retention Campaign (Discount + EDM),133.73062797774188,18.09793004209855,Dormant High-Value Customer,High churn risk and high LTV customer
U004160,Retention Campaign (Discount + EDM),133.56797376475245,18.08693239055739,General Potential Customer,High churn risk and high LTV customer
U000164,Retention Campaign (Discount + EDM),133.56256590538138,18.086566735466953,General Potential Customer,High churn risk and high LTV customer
U003438,Retention Campaign (Discount + EDM),133.56256590538138,18.086566735466953,Recent New Customer,High churn risk and high LTV customer
U008517,Retention Campaign (Discount + EDM),133.54902721067046,18.0856513071326,General Potential Customer,High churn risk and high LTV customer
U007500,Retention Campaign (Discount + EDM),133.52626602403546,18.084112284551367,Dormant High-Value Customer,High churn risk and high LTV customer
U000477,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U001823,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U002313,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U003601,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U004489,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U005648,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U006846,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,General Potential Customer,High churn risk and high LTV customer
U008597,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U008719,Retention Campaign (Discount + EDM),133.52210350564656,18.08383083008605,Recent New Customer,High churn risk and high LTV customer
U007691,Retention Campaign (Discount + EDM),133.45209242267072,18.079096876473983,General Potential Customer,High churn risk and high LTV customer
U004586,Retention Campaign (Discount + EDM),133.41538115354604,18.07661451990279,General Potential Customer,High churn risk and high LTV customer
U006613,Retention Campaign (Discount + EDM),133.3987532477773,18.07549015798558,Dormant High-Value Customer,High churn risk and high LTV customer
U004625,Retention Campaign (Discount + EDM),133.37702869824736,18.07402115695288,General Potential Customer,High churn risk and high LTV customer
U008337,Retention Campaign (Discount + EDM),133.26468807085737,18.066424581524284,General Potential Customer,High churn risk and high LTV customer
U008942,Retention Campaign (Discount + EDM),133.26468807085737,18.066424581524284,General Potential Customer,High churn risk and high LTV customer
U002091,Retention Campaign (Discount + EDM),133.16326248534813,18.05956584402421,Recent New Customer,High churn risk and high LTV customer
U007291,Retention Campaign (Discount + EDM),133.16060200184745,18.05938593003312,General Potential Customer,High churn risk and high LTV customer
U005170,Retention Campaign (Discount + EDM),133.1148835797009,18.056294216737307,General Potential Customer,High churn risk and high LTV customer
U000481,Retention Campaign (Discount + EDM),133.00888797128283,18.049126063608906,VVIP Loyal High-Value Customer,High churn risk and high LTV customer
U004147,Retention Campaign (Discount + EDM),133.00888797128283,18.049126063608906,Dormant High-Value Customer,High churn risk and high LTV customer
U008301,Retention Campaign (Discount + EDM),132.9858749564406,18.047569729904954,General Potential Customer,High churn risk and high LTV customer
U002328,Retention Campaign (Discount + EDM),132.95317783131756,18.045358453440297,General Potential Customer,High churn risk and high LTV customer
U006808,Retention Campaign (Discount + EDM),132.95317783131756,18.045358453440297,General Potential Customer,High churn risk and high LTV customer
U001553,Retention Campaign (Discount + EDM),132.93234246971036,18.043949363756184,General Potential Customer,High churn risk and high LTV customer
U008852,Retention Campaign (Discount + EDM),132.93234246971036,18.043949363756184,Dormant High-Value Customer,High churn risk and high LTV customer
